5858	1316
5859	1373
5886	1568
5889	1123
5896	1398
5898	1129
5918	2374
5920	1398
5928	1381
5932	1434
5936	3147
5946	1110
5948	3149
5956	2886
5958	1126
5959	2035
5961	1127
5966	1076
5976	3310
5977	1892
5986	1584
5987	1626
5988	1189
5989	1189
5996	1633
5997	3755
6015	1827
6016	2023
6026	1043
6027	5081
6028	4785
6033	2047
6034	2171
6038	1426
6045	1879
6070	1059
6071	2148
6080	3123
6081	3171
6100	3358
6102	3339
6108	3862
6110	2335
6112	2264
6120	1161
6122	1638
6123	1160
6131	1056
6132	1056
6134	1013
6135	1013
6158	1075
6169	538790
6171	1590
6173	1564
6181	1130
6182	1234
6231	1103
6239	1389
6269	1196
6272	1177
6290	2640
6299	3020
6313	3234
6321	1071
6371	4740
6372	1589
6373	1500
6392	1276
6400	1748
6401	1096
6407	1679
6412	1298
6413	1318
6421	1990
6422	1005
6427	1044
6440	1875
6452	1488
6453	1034
6458	1013
6461	1250
6470	1466
6471	1016
6472	1150
6474	1255
6480	4463
6501	2048
6502	1883
6508	3102
6515	2501
6516	1378
6517	2661
6518	2368
6522	1091
6529	7563
6537	1795
6555	1814
6556	1828
6569	1732
6570	1718
6576	1147
6577	1519
6582	442806
6583	1008
6590	1263
6591	322156
6592	652577
6594	4453
6595	5002
6601	3407
6602	2394
6615	1415
6616	2173
6643	1756
6644	1795
6650	2766
6651	3747
6655	5063
6667	1952
6674	1372
6678	1484
6679	1550
6685	1189
6686	1179
6690	3144
6692	2220
6693	1939
6697	8091
6720	1810
6721	2023
6727	1392
6728	1454
6734	1178
6737	1260
6741	1242
6742	1176
6755	4711
6756	85746
6757	12036
6758	74949
6759	3165
6760	13931
6781	1674
6790	1133
6791	1165
6809	2329
6811	1131
6812	1179
6818	4216
6832	1666
6833	1663
6837	1018
6838	2534
6839	1731
6840	1871
6845	2557
6846	1313
6848	1342
6851	1047
6858	1105
6860	2087
6861	1130
6865	1064
6867	1152
6868	2393
6872	2597
6874	1829
6875	1845
6879	2675
6881	2199
6883	2547
6886	5092
6888	3581
6889	3617
6893	3676
6895	1029
6908	1038
6914	1789
6923	1176
6924	1160
6928	1957
6929	3393
6930	2622
6931	2740
6935	5595
6942	1015
6943	238853
6944	1353
6945	1488
6946	8375
6947	4849
6948	390433
6949	305226
6950	335719
6951	136234
6952	681997
6953	190949
6954	192486
6955	108330
6956	988684
6957	107305
6958	276667
6959	324700
6960	392583
6961	518809
6962	185519
6963	365584
6964	529943
6965	360970
6966	513868
6967	354291
6968	299630
6969	559594
6970	399457
6971	267664
6972	234845
6973	245535
6974	1114852
6975	4594
6977	1194
6978	2034
6979	2396
6980	3393
6981	1301
6982	3304
6983	2725
6984	1226
6986	1186
6987	32847
6988	3301
6989	41366
6990	3929
6991	9413
6992	49757
6993	25593
6994	27754
6995	2705
6996	63414
6997	4384
6998	2825
6999	5349
7000	3764
7001	22588
7002	2422
7004	1510
7005	4951
7006	2023
7007	27419
7008	10202
7009	31719
7010	47760
7011	13171
7012	20530
7013	4064
7014	3273
7015	8698
7016	3471
7017	2465
7018	2603
7019	1908
7020	2412
7021	3015
7022	1713
7023	4221
7024	3550
7025	5053
7026	3170
7027	11826
7028	4221
7029	4813
7030	129167
7031	2471
7032	77699
7033	20056
7034	5722
7035	3002
7036	30581
7037	5605
7039	69656
7040	5445
7041	356815
7042	38531
7043	50821
7044	2522
7045	1453
7046	4849
7047	10067
7048	10822
7049	13336
7050	87280
7052	13744
7053	3559
7054	13456
7055	1276
7056	10131
7057	1799
7059	31321
7060	47910
7061	72000
7062	211844
7063	1431
7064	2250
7065	10072
7066	1421
7067	1160
7068	3407
7069	376821
7070	2432
7071	4615
7072	45473
7073	38382
7074	195405
7075	4277
7076	8735
7077	5083
7078	381770
7079	20350
7080	2562
7081	26792
7082	2837
7083	2125
7084	7747
7085	4889
7086	10666
7087	20649
7088	84881
7089	38019
7090	4005
7091	93429
7092	6011
7093	6967
7094	8516
7095	2353
7096	3833
7097	61937
7098	4257
7099	22507
7100	4412
7101	63238
7103	2262
7104	41836
7105	1433
7106	93916
7107	1537
7108	45779
7109	2746
7110	3734
7111	55358
7112	5521
7113	2450
7114	2626
7115	25443
7116	2782
7118	1350
7119	157096
7120	45308
7121	12070
7122	11112
7123	2820
7124	5405
7125	5448
7126	14073
7127	2755
7128	7961
7129	20869
7130	5505
7131	23436
7132	2869
7133	3409
7134	7178
7135	29887
7136	2874
7137	4161
7138	13065
7139	11236
7140	4021
7141	2319
7143	6814
7144	11163
7145	1573
7146	30551
7147	3373
7149	2563
7150	7718
7151	124029
7152	2002
7154	51970
7155	40496
7156	3063
7157	6062
7158	2174
7159	37167
7160	2614
7161	6293
7162	14680
7163	34158
7164	23183
7165	12161
7166	29417
7167	109853
7168	1278
7169	9314
7170	14394
7171	79236
7172	2824
7173	67880
7174	4372
7175	2003
7176	4276
7177	131742
7178	12983
7179	26529
7180	6620
7181	44261
7182	70743
7183	55043
7184	15560
7185	98941
7186	108727
7188	8680
7190	4682
7191	95106
7192	98215
7194	72369
7195	22886
7196	25763
7197	7054
7198	160309
7199	91363
7200	44750
7201	9371
7202	17104
7203	2187
7204	1890
7205	3271
7206	77034
7207	73034
7208	20664
7209	1318
7210	4640
7211	3928
7212	1961
7213	5122
7214	5135
7215	5317
7217	3372
7218	3771
7219	41765
7220	39706
7221	49583
7222	2874
7224	4800
7226	1257
7227	45743
7228	2905
7229	2273
7230	7100
7231	3573
7233	3144
7234	1826
7235	14543
7236	4916
7237	116276
7238	92492
7239	3704
7240	1854
7241	1880
7242	1882
7245	1558
7246	44510
7247	32714
7248	36050
7249	4843
7250	121347
7251	9691
7252	124034
7253	110527
7254	92825
7255	190051
7256	131337
7257	74402
7258	68813
7259	1369
7260	117210
7261	85713
7262	149062
7263	48717
7264	166622
7265	98208
7266	100038
7267	616882
7268	52477
7269	117520
7270	119414
7271	102816
7272	85987
7273	36131
7274	187149
7275	4385
7276	19101
7277	14510
7278	135410
7279	8274
7280	87389
7281	218810
7282	1134
7283	39817
7284	2035
7285	15704
7286	540959
7287	4636
7288	4674
7289	2815
7290	4425
7291	58654
7292	43059
7293	3266
7294	13240
7295	32297
7296	55025
7297	3708
7298	316871
7299	22268
7300	153106
7301	4038
7302	3738
7303	3059
7306	1174
7307	103101
7308	319059
7309	96790
7310	19840
7311	2696
7312	147518
7313	4857
7315	2900
7316	30160
7317	128312
7318	27505
7319	221012
7320	24861
7321	59605
7323	305201
7324	3214
7325	2407
7326	31536
7327	64599
7328	92995
7329	309387
7330	133187
7331	107170
7332	308682
7333	13509
7334	85669
7335	29553
7336	82336
7337	158893
7338	166109
7339	207805
7340	4493
7341	3449
7342	84324
7343	23010
7344	5802
7345	82882
7346	10419
7347	1040
7348	29177
7349	38741
7350	1594
7351	11217
7352	58087
7353	9138
7354	85874
7355	62424
7356	204181
7357	9571
7358	22943
7359	334073
7360	12209
7361	334895
7362	211655
7363	76941
7364	41116
7365	277065
7366	3767
7367	331761
7368	61411
7369	63135
7370	6501
7371	1669
7372	95885
7373	19761
7374	131351
7375	1640
7376	605661
7377	79358
7378	60866
7379	8608
7380	21879
7381	90363
7382	4244
7383	8143
7384	60530
7385	106369
7386	165734
7387	104385
7388	460082
7389	206452
7390	138045
7391	4774
7392	153954
7393	77749
7394	1525
7395	23322
7396	3897
7397	1584
7398	1038
7399	3727
7400	15305
7401	90280
7402	171968
7403	9854
7404	290410
7405	116192
7406	60765
7407	84858
7408	113958
7409	3319
7410	56706
7411	36748
7412	149258
7413	3066
7414	316243
7415	93314
7416	356066
7417	92077
7418	84704
7419	110848
7420	181477
7421	124333
7422	277775
7423	96752
7424	14424
7425	4070
7426	61986
7427	4402
7428	2287
7429	6062
7430	84809
7431	24103
7432	4297
7433	249656
7434	172245
7435	104520
7436	223644
7437	55830
7438	5821
7439	157008
7440	65555
7441	60781
7442	106814
7443	218554
7444	259921
7445	205211
7446	4068
7447	248515
7448	1808
7449	6441
7450	3057
7451	204381
7452	12101
7453	349412
7454	105378
7455	55206
7456	299418
7457	197233
7458	202074
7459	6825
7460	248946
7461	211067
7462	6481
7463	95398
7464	111364
7465	1439
7466	276108
7467	15003
7468	396674
7469	89505
7470	203664
7471	91536
7472	197064
7473	1449
7474	4540
7475	830105
7476	3892
7477	244364
7478	2924
7479	352258
7480	223685
7481	81905
7482	235514
7483	102436
7484	89494
7485	237470
7486	51242
7487	81569
7488	235967
7489	151893
7490	271083
7491	139503
7492	369165
7493	199062
7494	343404
7495	29579
7496	198200
7497	137249
7498	118699
7499	120364
7500	63730
7501	257352
7502	306953
7503	459378
7504	157509
7505	109581
7506	156101
7507	178443
7508	161916
7509	195867
7510	73500
7511	3624
7512	186325
7513	66493
7514	168812
7515	204389
7516	206016
7517	372255
7518	338447
7519	248538
7520	533501
7521	717609
7522	284642
7523	440828
7524	181483
7525	199454
7526	277578
7527	203519
7528	11124
7529	18763
7530	194610
7531	244026
7532	264963
7533	335159
7534	135953
7535	359487
7536	144058
7537	20705
7538	509792
7539	159422
7540	309849
7541	319752
7542	243016
7543	211183
7544	184486
7545	227982
7546	349007
7547	142294
7548	348272
7549	151514
7550	89313
7551	352317
7552	229385
7553	639094
7554	144303
7555	491072
7556	323377
7557	491859
7558	173172
7559	175639
7560	196406
7561	244205
7562	129571
7563	500201
7564	155841
7565	3738
7566	438179
7567	354468
7568	323156
7569	204125
7570	204197
7571	425423
7572	236551
7573	151643
7574	217235
7575	327582
7576	406803
7577	39559
7578	191630
7579	532579
7580	347837
7581	154690
7582	348532
7583	441362
7584	153430
7585	431155
7586	417941
7587	224831
7588	36823
7589	966719
7590	441459
7591	175225
7592	415707
7593	344551
7594	599545
7595	341426
7596	244731
7597	290473
7598	521980
7599	647675
7600	63911
7601	3475
7602	474152
7603	330715
7604	191551
7605	340334
7606	476583
7607	547716
7608	504354
7609	367699
7610	250566
7611	727475
7612	3629
7613	455332
7614	441935
7615	323489
7616	420390
7617	3496
7618	197852
7619	1135757
7620	311156
7621	371966
7622	278723
7623	614246
7624	347102
7625	1253586
7626	333883
7627	2814
7628	688098
7629	462079
7630	803505
7631	1909845
7632	432875
7633	860330
7634	330510
7635	482297
7636	603474
7637	607869
7638	1894
7639	440337
7640	929217
7641	711126
7642	428316
7643	688469
7644	3452
7645	297881
7646	577451
7647	465017
7648	612604
7649	206040
7650	363913
7651	408592
7652	554100
7653	69309
7654	371705
7655	1520181
7656	665455
7657	781319
7658	633278
7659	641427
7660	651062
7661	487989
7662	1375267
7663	571164
7664	3916
7665	540602
7666	403652
7667	465615
7668	456357
7669	862174
7670	564480
7722	3023
7733	2771
7735	1807
7752	10479
7819	1895
7827	1620
7839	1773
7843	1219
7864	4383
7939	1285
7952	2166
7962	1839
7975	2376
8010	3287
8019	1886
8024	1388
8025	1085
8033	1350
8080	1021
8090	1702
8120	1710
8174	1063
8192	1895
8202	2228
8264	1279
8276	1543
8283	1279
8338	1127
8359	1328
8372	4820
8375	2254
8379	2463
8392	3156
8400	1662
8443	1112
8445	1427
8453	1451
8467	1016
8477	2022
8502	1305
8526	1442
8556	1011
8678	5511
8754	1102
8757	1231
8769	1803
8828	1875
8849	1294
8862	1245
8871	1498
8890	2359
8896	3819
8990	1502
9008	1442
9012	1849
9060	1204
9082	1009
9088	1856
9096	1672
9098	4704
9127	1227
9152	1054
9175	4783
9184	1830
9200	1581
9225	2446
9328	2692
9329	2507
9358	1040
9359	1826
9404	3507
9409	1457
9442	4941
9458	1320
9468	1259
9483	2016
9484	1031
9488	1448
9560	3201
9575	1764
9590	1927
9606	1039
9608	1511
9617	1537
9695	1257
9720	3548
9729	1169
9776	1161
9790	1489
9802	1369
9813	1766
9840	1798
9849	1098
9853	1258
9864	1546
9874	1397
9879	1536
9918	4471
9919	3862
9929	2332
9949	2056
9955	2665
9976	1235
9979	1280
9981	5442
10043	2835
10059	1806
10091	3624
10093	1791
10094	2868
10146	5472
10150	1536
10221	1078
10230	5584
10238	1104
10302	1058
10303	1308
10310	5358
10313	1032
10316	1351
10372	1396
10386	1990
10415	1118
10416	1005
10427	2375
10439	3974
10450	2335
10474	1004
10479	6669
10489	1009
10504	1301
10514	1405
10516	4274
10541	1424
10547	1261
10553	2878
10578	1312
10584	1060
10639	1328
10655	1346
10678	1598
10743	1021
10774	1046
10777	1104
10782	2637
10870	1531
10888	1168
10918	1080
10954	1023
10955	2506
10970	1002
11008	2715
11021	1405
11049	1003
11062	1060
11076	1312
11130	4058
11149	1163
11195	1005
11210	2807
11241	2861
11318	1204
11330	1499
11333	1240
11381	1872
11382	1719
11391	1667
11463	3717
11484	1449
11530	1276
11545	1493
11560	1186
11613	1466
11726	1270
11741	3143
11742	1300
11767	1069
11778	4785
11783	2413
11789	1031
11804	1992
11813	1074
11816	1907
11822	6704
11841	1449
11843	1033
11846	1011
11847	1519
11855	4491
11869	1207
11872	1563
11892	1059
11944	4111
11957	1311
11976	1172
11998	1989
12059	3513
12062	1119
12123	1201
12168	1125
12188	1762
12192	1457
12202	1328
12211	2058
12251	2686
12264	1938
12285	1037
12294	2523
12304	1383
12315	1495
12331	1770
12350	3848
12394	1223
12416	3892
12465	1315
12511	1016
12523	3988
12582	1273
12591	1617
12602	1485
12617	1253
12721	4216
12791	1007
12804	1430
12821	1576
12840	1830
12861	6034
12873	2060
12875	1243
12885	1257
12895	1297
12940	3001
12943	1720
12991	1124
13007	5895
13010	1069
13020	1522
13039	1594
13090	1514
13105	1657
13125	1407
13149	2090
13151	1513
13206	2282
13245	1668
13272	2672
13275	4164
13303	1044
13309	1690
13318	1836
13320	2416
13334	1069
13340	7174
13347	2053
13363	2725
13407	2310
13416	1321
13417	1142
13434	1259
13465	1475
13536	1945
13541	2491
13542	6674
13570	2439
13584	2092
13594	1632
13608	1323
13620	1103
13648	1001
13660	1748
13678	1250
13680	1510
13686	1498
13698	1086
13719	1433
13732	1082
13754	1663
13760	1082
13769	1128
13783	1573
13787	3034
13788	7146
13807	1419
13813	1660
13814	2349
13822	2264
13857	1229
13892	1171
13899	1269
13909	1284
13932	3239
13947	1823
13975	1248
13977	5632
13987	1971
14023	1209
14051	1059
14084	1090
14087	2280
14089	1020
14137	1502
14147	1805
14223	1104
14232	1563
14267	1354
14367	5529
14393	1080
14406	1273
14436	1498
14443	2019
14488	1637
14494	1008
14516	1556
14521	1792
14532	1183
14538	1603
14552	1500
14595	2080
14609	1285
14625	1883
14672	2672
14718	2013
14726	1129
14744	1389
14753	3582
14797	1678
14833	1757
14866	3018
14883	1160
14897	1276
14914	2623
14954	1731
14957	1372
14959	1303
14974	1843
14993	1078
15002	2541
15006	1315
15048	1464
15063	1332
15074	3916
15083	1139
15090	2046
15092	2666
15112	1369
15113	2497
15126	1107
15132	1152
15141	1020
15163	4576
15173	2605
15196	1431
15249	1350
15287	1832
15290	1376
15297	1125
15299	1061
15444	1016
15459	1079
15472	1099
15543	1009
15609	1384
15640	1782
15660	1524
15704	3917
15708	3356
15736	1152
15769	1341
15805	5117
15814	1677
15815	1443
15837	1717
15841	1065
15844	2416
15865	1580
15880	1322
15887	1037
15926	4075
15947	2393
15987	2888
15994	1471
15997	2627
16012	1607
16043	1485
16074	1481
16152	1387
16167	1988
16173	1026
16174	1143
16180	2106
16201	1102
16229	1708
16232	1157
16250	1892
16264	4538
16275	1374
16282	1893
16347	1789
16413	1880
16556	1021
16586	1052
16587	2559
16638	2045
16668	1325
16684	1956
16695	1165
16722	2449
16723	1257
16757	1199
16758	1254
16795	1002
16839	1914
16856	3053
16893	1124
16895	1027
16898	3757
16939	3188
16947	3617
16976	2020
16977	3139
17019	6937
17075	1505
17117	1914
17124	1629
17165	1127
17175	1763
17176	1319
17212	1062
17265	2607
17292	2984
17295	2091
17301	1232
17381	1127
17391	1304
17406	1312
17409	2630
17440	2123
17461	2043
17495	2428
17500	1600
17520	1630
17525	1275
17554	1341
17555	1163
17569	1454
17575	5502
17580	2975
17582	1077
17600	1020
17601	4059
17604	1294
17608	1092
17615	1034
17624	2584
17697	2016
17703	1230
17706	1268
17727	1072
17754	1267
17771	2191
17865	3261
17870	4590
17892	1231
17906	5710
17956	1887
18020	2680
18026	1469
18058	3373
18065	1273
18104	1638
18114	1187
18128	1599
18174	1326
18197	1342
18220	2259
18248	1077
18278	1484
18355	2606
18363	1728
18382	1047
18441	1026
18447	1696
18449	1383
18480	1088
18488	1782
18502	1293
18533	5158
18534	1457
18547	1165
18556	1466
18569	1205
18581	1313
18582	5726
18621	1000
18622	1158
18631	4560
18642	1742
18643	1569
18666	1427
18672	2659
18674	2407
18693	2658
18704	2444
18724	1823
18753	1092
18758	1007
18809	1035
18826	1343
18844	1957
18864	3561
19002	1118
19079	1147
19132	1180
19134	2036
19176	1407
19177	1275
19262	3270
19268	2000
19332	2441
19348	1644
19381	1680
19383	1840
19384	3020
19508	1143
19512	1106
19518	1005
19557	1849
19576	2608
19649	1379
19676	1166
19737	1077
19743	1204
19792	1540
19819	1000
19841	2279
19874	4113
19875	1366
19886	2136
19890	1068
19932	2051
19965	1206
20011	1273
20014	1113
20020	1342
20032	2501
20034	1318
20036	1971
20070	1259
20083	1174
20088	1434
20125	5057
20209	2258
20248	1913
20254	2429
20342	1280
20355	1912
20363	1059
20398	1463
20423	1910
20468	1391
20475	2666
20489	1304
20505	1048
20533	1160
20548	1113
20551	1582
20554	1440
20555	1504
20567	2233
20580	1358
20619	2125
20650	7082
20654	1449
20710	2049
20731	4074
20772	2055
20787	1024
20790	2601
20821	1025
20927	1929
20944	2102
21027	1768
21035	3021
21113	3746
21135	1347
21137	1298
21144	2667
21151	2056
21162	3659
21170	2174
21216	1255
21227	1214
21257	6517
21264	1003
21265	1652
21267	1478
21275	1778
21286	3402
21303	1586
21313	1013
21328	1271
21382	3201
21394	1498
21397	2026
21404	1568
21430	1025
21441	1026
21445	1929
21448	1379
21454	1197
21495	1350
21523	1135
21530	1686
21533	1880
21549	3321
21569	1355
21576	1118
21577	1092
21603	1923
21693	1382
21701	2868
21703	2662
21705	2094
21718	1766
21725	1084
21743	1512
21746	1474
21758	1305
21767	1693
21776	1014
21810	1218
21816	1264
21817	3499
21883	1262
21892	1691
21932	1767
21968	2680
21983	1723
22020	1586
22048	1955
22054	1107
22057	1128
22059	1052
22080	1324
22096	2683
22107	1339
22144	2545
22146	1893
22148	1015
22165	3491
22167	1997
22291	1733
22313	1541
22343	3202
22355	4819
22375	1923
22396	2923
22422	1517
22423	1232
22452	1304
22454	1607
22459	6661
22507	2516
22509	1798
22519	1291
22529	1090
22532	1322
22618	3247
22660	2383
22681	5996
22729	1779
22730	3372
22771	2211
22801	5171
22832	1668
22835	2980
22856	1396
22858	1896
22885	1108
22961	1757
22974	3629
22978	2001
22984	1734
23140	1278
23154	1399
23180	1723
23185	2066
23195	1023
23200	1117
23223	1516
23227	1760
23287	1113
23439	1262
23462	1001
23498	1283
23511	1875
23514	8769
23540	2213
23584	1823
23624	1282
23637	2451
23656	2339
23706	1023
23716	1108
23717	1265
23720	2808
23759	2126
23807	1183
23858	1126
23887	1588
23896	2684
23897	3454
23961	1027
23965	2622
23966	1129
23972	2278
23982	2140
24021	2122
24041	2010
24135	1314
24156	1478
24224	2271
24308	1243
24312	1028
24337	1408
24401	1525
24436	2988
24445	1191
24477	2125
24508	1198
24581	1086
24643	2083
24699	4938
24747	1235
24794	1369
24795	1059
24798	1504
24854	1760
24859	1735
24867	1366
24904	1083
24919	1188
24930	1447
24963	2122
24966	1667
24967	1402
24974	1159
24978	1049
24980	2080
25028	1585
25050	1539
25055	1109
25124	1244
25152	1195
25153	1197
25166	1621
25315	1184
25338	1064
25344	1005
25348	1343
25390	2628
25408	1631
25419	3634
25463	1287
25557	1136
25651	1461
25655	1049
25676	1897
25684	1539
25709	1198
25719	1230
25801	2107
25832	1008
25865	1226
25879	1716
25906	2224
25916	1155
25918	3383
25947	1000
25972	1321
26128	1228
26134	1201
26168	1355
26181	1313
26256	1009
26259	1054
26262	1184
26265	2295
26275	1257
26319	1121
26363	1385
26443	1336
26473	1135
26499	1999
26501	1075
26508	1099
26544	1130
26547	2708
26552	1350
26630	3582
26632	3415
26669	2412
26722	1052
26755	1154
26790	1609
26893	2357
26909	1208
26929	1787
26936	2173
26938	1771
27007	1637
27016	3014
27064	1814
27104	3015
27105	2437
27109	1659
27120	1116
27147	1290
27159	1569
27216	1086
27234	1189
27252	1012
27268	2392
27269	1108
27312	4318
27334	1476
27359	4066
27460	1894
27547	1120
27552	1333
27668	5526
27685	1499
27695	1392
27701	1852
27712	1491
27724	1363
27741	1026
27772	2582
27833	2244
27838	1825
27873	1195
27892	1352
27896	1291
27917	4771
27932	4049
27977	1221
28013	2119
28021	2853
28054	2241
28157	1434
28162	1070
28167	2224
28172	1034
28284	1668
28293	1038
28305	1347
28391	1322
28401	1799
28438	1554
28464	3136
28475	1615
28501	1373
28528	1171
28544	2174
28573	1285
28576	1274
28587	1023
28602	2154
28654	3592
28693	3156
28696	1516
28704	1385
28714	1415
28715	1390
28723	1027
28876	1799
28902	1137
29054	2068
29064	1655
29074	1297
29100	7970
29143	4060
29148	3684
29168	2400
29234	1049
29277	1626
29278	1309
29297	1008
29301	2228
29348	1449
29350	1531
29395	1009
29423	1160
29441	1796
29456	1128
29507	1945
29508	1893
29514	2042
29580	1599
29582	1336
29591	1097
29598	3687
29613	1187
29629	1047
29648	2144
29707	1043
29712	2303
29722	1209
29724	2813
29725	2940
29761	1240
29762	1241
29764	1396
29787	1492
29789	1143
29801	2887
29818	1105
29830	1185
29837	1312
29848	1258
29872	3385
29955	2838
29959	1203
29970	1381
29992	4912
29993	1346
30034	1957
30056	1038
30093	1298
30120	1070
30238	2134
30286	1497
30310	1871
30319	2022
30353	2422
30364	1235
30390	3501
30471	1007
30576	1074
30610	3471
30627	1018
30651	1261
30654	1235
30670	1204
30671	1212
30688	1614
30693	4489
30743	3339
30746	4116
30762	1836
30797	1009
30854	2631
30914	1580
30936	1945
30971	2141
30973	1202
30976	1098
30993	3001
31022	1029
31039	1291
31053	1007
31059	1012
31060	1365
31072	2237
31082	2250
31131	1469
31178	1185
31192	1303
31210	9544
31233	1243
31249	1979
31254	1841
31457	1437
31519	1701
31522	1379
31540	1968
31614	1251
31640	1239
31660	1103
31675	3403
31678	1795
31682	3608
31690	1426
31703	1245
31708	1258
31795	1661
32002	1712
32009	1663
32019	1273
32026	1424
32031	2734
32084	1070
32107	1227
32132	1024
32178	1183
32249	1482
32295	1159
32316	1700
32318	1470
32323	1469
32336	1255
32350	1166
32415	1066
32510	2116
32530	1157
32546	1625
32565	1179
32660	1172
32664	1493
32665	1610
32734	2888
32749	1259
32809	1074
32891	1360
32936	1344
32939	1107
32943	4357
32968	4542
33050	2263
33083	1603
33098	3092
33143	1093
33207	1632
33216	1329
33257	1071
33286	1668
33296	1301
33314	2394
33415	1497
33429	1472
33438	1772
33458	1050
33490	1325
33494	2145
33499	1465
33525	2913
33528	1138
33602	1114
33661	1777
33668	1738
33669	1051
33670	1136
33674	2407
33675	1480
33676	1448
33682	1259
33683	1062
33743	1795
33762	1997
33764	1137
33877	1000
33924	2833
33933	1536
33994	1005
34019	1444
34020	1913
34036	1227
34066	1125
34071	1229
34075	1447
34086	3738
34174	2139
34268	1377
34277	1147
34307	4815
34327	1057
34421	1465
34459	1323
34461	5920
34474	1220
34486	3651
34487	1776
34491	1399
34533	1927
34543	1226
34581	1130
34611	3365
34641	1131
34651	6174
34652	2540
34656	1150
34685	1119
34736	1217
34743	1309
34764	1489
34775	1820
34780	1169
34849	1432
34872	1336
34893	1746
34898	3219
34911	1634
34918	4950
34920	1176
34945	1025
34976	1574
34987	1657
35095	5487
35200	1827
35318	1811
35381	7119
35393	2450
35405	1313
35409	1099
35448	1575
35480	1053
35548	1344
35581	1541
35618	3651
35624	1078
35628	1365
35633	2853
35647	1321
35663	1204
35711	1036
35722	1214
35770	1364
35802	1039
35927	1202
35967	2050
35980	4061
35988	1696
36001	1104
36030	1098
36045	1402
36163	1567
36168	1739
36178	1230
36180	1212
36188	1737
36196	1259
36258	4910
36421	1241
36453	1970
36539	1485
36541	1255
36575	1607
36577	3229
36581	2066
36820	1083
36847	1078
36873	1031
36941	2808
37007	1201
37029	1003
37113	1053
37152	1039
37207	1461
37253	2064
37265	1502
37341	4869
37380	1159
37433	1120
37441	1012
37447	1263
37485	1132
37524	1158
37536	1086
37537	2752
37544	1132
37609	2171
37625	1332
37668	1278
37695	1034
37868	1328
37876	1023
37902	2726
37909	4871
37937	1589
37986	1363
38039	1247
38103	3024
38166	1419
38201	1553
38203	1841
38208	4532
